Date,maturity,symbol,side,strike,Vt,St,tau,ask,bid,vol,trade
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-18000-C,CALL,18000,2077.5,20099.52736669,9.747031242683538e-4,2295,1860,0.15,8
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-18000-P,PUT,18000,17.5,20099.52736669,9.746944680696572e-4,20,15,22.41,34
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19000-C,CALL,19000,1055,20099.52736669,9.746857526670066e-4,1290,820,0.15,8
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19000-P,PUT,19000,27.5,20099.75428557,9.746771218932745e-4,35,20,14.16,32
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19400-C,CALL,19400,855,20099.75428557,9.746685159850519e-4,895,815,0.49,24
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19400-P,PUT,19400,42.5,20099.75428557,9.746599788142001e-4,55,30,9.38,20
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19600-C,CALL,19600,592.5,20099.40358611,9.746511887999007e-4,715,470,2.99,3
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19600-P,PUT,19600,52.5,20097.33367072,9.746425643994202e-4,65,40,14.18,25
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19800-C,CALL,19800,382.5,20097.33367072,9.746339358181473e-4,660,105,0.23,9
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19800-P,PUT,19800,67.5,20097.33367072,9.746252747658e-4,75,60,5.57,51
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19900-C,CALL,19900,437.5,20097.33367072,9.746166304215025e-4,565,310,3.51,21
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-19900-P,PUT,19900,80,20097.61997035,9.746080221998577e-4,90,70,11.79,75
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-20000-C,CALL,20000,302.5,20097.61997035,9.745995180444147e-4,325,280,42.91,95
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-20000-P,PUT,20000,102.5,20097.61997035,9.745908611123783e-4,115,90,19.31,117
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-20200-C,CALL,20200,187.5,20097.61997035,9.745823849221282e-4,205,170,34.12,84
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-20200-P,PUT,20200,162.5,20097.61997035,9.745738305140122e-4,175,150,21.92,111
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-20400-C,CALL,20400,90,20097.61997035,9.745652430904873e-4,95,85,23.36,81
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-20400-P,PUT,20400,362.5,20097.79857765,9.745566360331138e-4,485,240,132.19,108
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-21000-C,CALL,21000,17.5,20097.79857765,9.74547828320378e-4,20,15,57.37,91
2023-03-11T15:27:41Z,2023-03-12,BTC-230312-21000-P,PUT,21000,942.5,20097.79857765,9.745391912111953e-4,1110,775,22.91,12
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-18500-C,CALL,18500,1465,20097.79857765,0.0037142565158842663,2200,730,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-18500-P,PUT,18500,55,20097.78776099,0.0037142479192070524,70,40,2,2
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19000-C,CALL,19000,1060,20097.78776099,0.003714239354290253,1635,485,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19000-P,PUT,19000,75,20097.78776099,0.003714230281615064,100,50,0.24,4
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19600-C,CALL,19600,595,20097.78776099,0.0037142216709136725,995,195,0.01,1
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19600-P,PUT,19600,125,20097.26954243,0.003714213118849219,160,90,0.5,1
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19700-C,CALL,19700,480,20097.26954243,0.0037142041338799506,815,145,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19700-P,PUT,19700,145,20097.26954243,0.003714195651475213,170,120,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19900-C,CALL,19900,300,20098.42394067,0.0037141871524002273,555,45,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-19900-P,PUT,19900,185,20098.42394067,0.003714178563895593,210,160,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20000-C,CALL,20000,225,20098.42394067,0.0037141700435688748,440,10,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20000-P,PUT,20000,127.5,20098.42394067,0.0037141617179400786,240,15,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20200-C,CALL,20200,155,20098.12466793,0.0037141535658935555,285,25,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20200-P,PUT,20200,165,20098.12466793,0.0037141452527617758,310,20,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20400-C,CALL,20400,195,20098.12466793,0.0037141368801387542,220,170,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20400-P,PUT,20400,287.5,20098.12466793,0.003714128657600893,410,165,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20800-C,CALL,20800,67.5,20098.12466793,0.0037141203183334894,100,35,1.05,3
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-20800-P,PUT,20800,747.5,20098.12466793,0.0037141119414313925,940,555,0,0
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-21000-C,CALL,21000,45,20098.12466793,0.0037141038771210315,70,20,3.04,8
2023-03-11T15:27:41Z,2023-03-13,BTC-230313-21000-P,PUT,21000,812.5,20098.12466793,0.0037140955458220826,1245,380,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-16000-C,CALL,16000,4260,20096.78701653,0.014672991530377209,4475,4045,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-16000-P,PUT,16000,55,20096.78701653,0.014672983287260473,60,50,43.18,29
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-18000-C,CALL,18000,2370,20096.78701653,0.014672975158900068,2500,2240,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-18000-P,PUT,18000,175,20096.78701653,0.014672966893102721,180,170,62.08,52
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-19000-C,CALL,19000,1470,20096.78701653,0.014672944656964004,1480,1460,7.64,43
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-19000-P,PUT,19000,292.5,20096.78661813,0.014672936521497008,300,285,42.29,79
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-20000-C,CALL,20000,727.5,20096.78701653,0.014672928172310615,735,720,82.41,103
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-20000-P,PUT,20000,552.5,20096.78701653,0.01467291984851895,560,545,31.31,109
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-21000-C,CALL,21000,262.5,20096.78701653,0.01467291155165673,265,260,162.3,122
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-21000-P,PUT,21000,1090,20096.78661813,0.014672894806947457,1100,1080,57.13,69
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-22000-C,CALL,22000,95,20096.78661813,0.014672886486996377,100,90,48.83,57
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-22000-P,PUT,22000,1887.5,20096.78661813,0.014672878130295143,1970,1805,4.28,51
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-22500-C,CALL,22500,65,20097.36512929,0.014672869781297756,70,60,44.22,58
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-22500-P,PUT,22500,2332.5,20097.36512929,0.014672861309106855,2435,2230,4.42,1
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-24000-C,CALL,24000,22.5,20097.36512929,0.01467285287135268,25,20,19.34,14
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-24000-P,PUT,24000,4105,20097.36512929,0.014672844444885888,4290,3920,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-24500-C,CALL,24500,15,20096.26190339,0.014672835835968704,20,10,8.85,4
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-24500-P,PUT,24500,4305,20096.26190339,0.014672826456810423,4530,4080,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-25000-C,CALL,25000,15,20096.26190339,0.014672817775398448,20,10,5.52,8
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-25000-P,PUT,25000,4787.5,20096.26190339,0.014672809222222645,5025,4550,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-26000-C,CALL,26000,12.5,20096.26190339,0.014672800652966288,15,10,35.19,20
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-26000-P,PUT,26000,5805,20096.26190339,0.014672792155342862,6095,5515,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-27000-C,CALL,27000,2.5,20096.26190339,0.014672783564781852,5,0,3.09,12
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-27000-P,PUT,27000,6742.5,20097.31596196,0.014672758273050788,7080,6405,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-28000-C,CALL,28000,5,20097.31596196,0.014672749837390787,10,0,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-28000-P,PUT,28000,7727.5,20097.31596196,0.014672741299909966,8115,7340,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-29000-C,CALL,29000,7.5,20097.31596196,0.014672732464012793,15,0,0,0
2023-03-11T15:27:41Z,2023-03-17,BTC-230317-29000-P,PUT,29000,8802.5,20097.31596196,0.014672723911494727,9275,8330,0,0
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-16000-C,CALL,16000,4207.5,20097.31596196,0.0338507976093037,4440,3975,0,0
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-16000-P,PUT,16000,137.5,20098.27306953,0.033850789155695775,145,130,39.67,25
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-18000-C,CALL,18000,2440,20097.13125213,0.033850780476725746,2620,2260,0,0
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-18000-P,PUT,18000,315,20097.13125213,0.03385076605723268,325,305,47.09,36
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-19000-C,CALL,19000,1627.5,20098.27306953,0.03385075696049337,1665,1590,54.29,53
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-19000-P,PUT,19000,502.5,20098.27306953,0.03385073283625429,515,490,17.5,12
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-20000-C,CALL,20000,970,20098.72162984,0.033850716288276635,985,955,75.61,63
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-20000-P,PUT,20000,812.5,20098.72162984,0.03385070162598008,820,805,38.07,104
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-21000-C,CALL,21000,502.5,20098.63505785,0.03385069309148554,515,490,98.88,80
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-21000-P,PUT,21000,1337.5,20098.63505785,0.03385068391426029,1350,1325,49.12,95
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-22000-C,CALL,22000,235,20098.63505785,0.033850675443649475,245,225,45.13,36
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-22000-P,PUT,22000,2070,20098.63505785,0.03385066695592235,2085,2055,0.05,5
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-23000-C,CALL,23000,120,20098.63505785,0.03385065829952709,130,110,55.79,43
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-23000-P,PUT,23000,2957.5,20098.63505785,0.033850649724381336,3115,2800,0.09,9
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-23500-C,CALL,23500,90,20098.63505785,0.03385064115886728,95,85,23.6,19
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-23500-P,PUT,23500,3442.5,20099.00764152,0.03385063261276027,3615,3270,0,0
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-24000-C,CALL,24000,70,20098.63310923,0.03385062418312575,75,65,3.06,4
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-24000-P,PUT,24000,3875,20098.63310923,0.033850615565605056,4055,3695,0,0
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-25000-C,CALL,25000,42.5,20099.00764152,0.03385058226535037,50,35,16.14,11
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-25000-P,PUT,25000,4857.5,20098.73492443,0.0338505737303115,5100,4615,0,0
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-27000-C,CALL,27000,20,20098.73492443,0.033850565256752195,25,15,18.83,10
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-27000-P,PUT,27000,6832.5,20098.73492443,0.03385055674508192,7175,6490,0,0
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-29000-C,CALL,29000,15,20098.73492443,0.03385054752121021,25,5,44.49,27
2023-03-11T15:27:41Z,2023-03-24,BTC-230324-29000-P,PUT,29000,8765,20095.93428015,0.033850538968896275,9200,8330,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-15000-C,CALL,15000,5203,20095.93428015,0.05302860476446297,5486,4920,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-15000-P,PUT,15000,141.5,20095.93428015,0.05302859616178295,151,132,25.32,18
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-17000-C,CALL,17000,3397.5,20095.93428015,0.05302858749819038,3575,3220,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-17000-P,PUT,17000,297.5,20095.93428015,0.05302857888190955,305,290,17.51,24
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-19000-C,CALL,19000,1792.5,20095.93428015,0.05302857039475701,1810,1775,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-19000-P,PUT,19000,637,20095.93428015,0.053028561832032674,650,624,7.5,6
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-20000-C,CALL,20000,1145,20097.42448865,0.05302854442180624,1155,1135,114.8,69
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-20000-P,PUT,20000,985,20097.42448865,0.05302853589770698,997,973,30.72,21
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-21000-C,CALL,21000,675,20097.42448865,0.05302852734931679,685,665,123.42,73
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-21000-P,PUT,21000,1514,20097.05119729,0.053028518887936985,1525,1503,9.71,8
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-22000-C,CALL,22000,376.5,20097.05119729,0.053028510390343786,385,368,192.18,126
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-22000-P,PUT,22000,2224.5,20097.05119729,0.053028501852673965,2238,2211,0.05,1
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-23000-C,CALL,23000,214.5,20097.09179768,0.0530284932843702,220,209,93.29,65
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-23000-P,PUT,23000,3080,20097.09179768,0.05302848461149369,3225,2935,0.1,1
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-24000-C,CALL,24000,134,20097.09179768,0.05302847603792802,140,128,124.01,78
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-24000-P,PUT,24000,3977.5,20097.09179768,0.05302846738118498,4155,3800,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-25000-C,CALL,25000,92.5,20097.09179768,0.053028458840370114,101,84,0.96,1
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-25000-P,PUT,25000,4906.5,20097.09179768,0.05302845009047026,5153,4660,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-27000-C,CALL,27000,51.5,20097.09179768,0.05302844167805032,58,45,0.12,2
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-27000-P,PUT,27000,6892,20097.09179768,0.053028432953416665,7239,6545,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-29000-C,CALL,29000,28,20097.19885931,0.05302841992915916,31,25,21.21,11
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-29000-P,PUT,29000,8881,20097.19885931,0.05302841142098169,9335,8427,0,0
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-32000-C,CALL,32000,26,20097.22855612,0.05302840288090017,33,19,26.4,15
2023-03-11T15:27:41Z,2023-03-31,BTC-230331-32000-P,PUT,32000,11891.5,20097.22855612,0.05302839432531266,12484,11299,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-14000-C,CALL,14000,6412.5,20097.22855612,0.12974071459116848,6735,6090,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-14000-P,PUT,14000,202.5,20097.22855612,0.12974070605086016,215,190,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-16000-C,CALL,16000,4462.5,20096.64709171,0.1297406974958472,4635,4290,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-16000-P,PUT,16000,422.5,20096.64709171,0.1297406863331462,425,420,27.9,24
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-19000-C,CALL,19000,2227.5,20096.64709171,0.12974067776189396,2245,2210,140.51,87
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-19000-P,PUT,19000,1107.5,20096.64709171,0.12974066915246268,1110,1105,102.43,69
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-21000-C,CALL,21000,1157.5,20096.80587232,0.12974066065905784,1160,1155,217.98,147
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-21000-P,PUT,21000,2015,20096.80587232,0.12974065194286136,2020,2010,146.83,101
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-23000-C,CALL,23000,557.5,20096.80587232,0.12974064334284255,560,555,137.92,97
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-23000-P,PUT,23000,3432.5,20096.80587232,0.12974063462040136,3440,3425,13.5,9
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-24000-C,CALL,24000,397.5,20096.80587232,0.12974062597558075,405,390,18.66,18
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-24000-P,PUT,24000,4382.5,20096.80587232,0.12974061741834514,4570,4195,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-25000-C,CALL,25000,282.5,20096.80587232,0.12974060885435826,295,270,13.32,13
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-25000-P,PUT,25000,5212.5,20096.80587232,0.12974060032077847,5435,4990,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-27000-C,CALL,27000,162.5,20096.50002208,0.12974059168848515,175,150,34.5,24
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-27000-P,PUT,27000,6952.5,20096.50002208,0.12974058308317418,7300,6605,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-29000-C,CALL,29000,107.5,20096.50002208,0.1297405745673231,115,100,3.02,4
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-29000-P,PUT,29000,8885,20096.50002208,0.12974055828253125,9330,8440,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-32000-C,CALL,32000,52.5,20096.50002208,0.12974054971803783,65,40,1.22,3
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-32000-P,PUT,32000,11977.5,20097.25484045,0.12974054129962265,12575,11380,0,0
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-38000-C,CALL,38000,30,20097.53728693,0.12974053272143013,35,25,6.11,7
2023-03-11T15:27:41Z,2023-04-28,BTC-230428-38000-P,PUT,38000,17790,20097.53728693,0.1297405240908832,18680,16900,0,0
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-12000-C,CALL,12000,8232.5,20097.53728693,0.2064528443091098,8645,7820,0,0
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-12000-P,PUT,12000,172.5,20096.90667317,0.20645283564110958,185,160,7.66,8
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-16000-C,CALL,16000,4655,20097.25484045,0.20645282715036595,4825,4485,0,0
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-16000-P,PUT,16000,617.5,20097.25484045,0.20645281865097342,625,610,6,4
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-18000-C,CALL,18000,3245,20097.25484045,0.20645281018473996,3275,3215,35.1,24
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-18000-P,PUT,18000,1110,20097.25484045,0.2064528016484688,1120,1100,0.1,1
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-20000-C,CALL,20000,2032.5,20096.90667317,0.20645279314123635,2050,2015,66.04,49
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-20000-P,PUT,20000,1917.5,20098.33710872,0.2064527706220512,1925,1910,62.06,47
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-21000-C,CALL,21000,1567.5,20098.33710872,0.2064527619471712,1580,1555,65.42,48
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-21000-P,PUT,21000,2462.5,20098.33710872,0.2064527532672486,2470,2455,63.63,45
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-22000-C,CALL,22000,1202.5,20098.33710872,0.20645274481621115,1210,1195,30,20
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-22000-P,PUT,22000,3095,20098.13337589,0.20645273615036563,3105,3085,74.4,54
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-23000-C,CALL,23000,917.5,20098.13337589,0.2064527275919279,930,905,9.03,9
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-23000-P,PUT,23000,3815,20098.13337589,0.20645271718492975,3820,3810,33,24
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-24000-C,CALL,24000,702.5,20098.04796237,0.20645270833590046,715,690,7.96,8
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-24000-P,PUT,24000,4585,20098.04796237,0.2064526968641837,4595,4575,34.5,26
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-26000-C,CALL,26000,427.5,20098.04796237,0.20645268813019807,445,410,6,4
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-26000-P,PUT,26000,6352.5,20098.04796237,0.20645267956066196,6625,6080,0,0
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-29000-C,CALL,29000,222.5,20098.25754909,0.20645267098277942,235,210,24,16
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-29000-P,PUT,29000,9005,20098.25754909,0.206452662339108,9510,8500,0,0
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-32000-C,CALL,32000,130,20098.25754909,0.2064526537032311,145,115,4.93,9
2023-03-11T15:27:41Z,2023-05-26,BTC-230526-32000-P,PUT,32000,11970,20098.42235573,0.20645264522967183,12570,11370,0,0
